game_id,year,season,player,commentary
10,1905,fall,Germany,"In this turn, Germany's strategy involved expansion. The nation expanded into neutral territories, claiming BAL."
10,1905,fall,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming NTH, WES, Spa."
10,1905,fall,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Mun (from Germany). However, its attempted attacks on Kie (from Germany) were repelled. The nation expanded into neutral territories, claiming Sil."
10,1905,winter,Italy,"In this turn, Italy's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Rom."
10,1905,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Kie."
10,1905,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Tri."
10,1905,winter,England,"In this turn, England's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Lvp."
10,1905,winter,Russia,"In this turn, Russia's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Sev."
10,1906,spring,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming TYS."
10,1906,spring,Germany,"In this turn, Germany's strategy involved consolidation."
10,1906,spring,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Nap (from Italy). The nation expanded into neutral territories, claiming ADR, Tus. It projected power by providing key support for Russia's efforts. Logistically, it executed important convoys, including moving an army from Gre to Nap."
10,1906,spring,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming IRI, Spa, Tun, ENG, Nwy, WES."
10,1906,spring,Russia,"In this turn, Russia's strategy involved consolidation."
10,1906,fall,Italy,"In this turn, Italy's strategy involved consolidation."
10,1906,fall,Germany,"In this turn, Germany's strategy involved consolidation."
10,1906,fall,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Rom (from Italy). The nation expanded into neutral territories, claiming Pie. It projected power by providing key support for Italy's efforts, Russia's efforts."
10,1906,fall,England,"In this turn, England's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Mar (from France). The nation expanded into neutral territories, claiming NTH, LYO, MAO."
10,1906,fall,Russia,"In this turn, Russia's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Lvn, Fin. It projected power by providing key support for Germany's efforts."
10,1906,winter,Italy,"In this turn, Italy's strategy involved a reduction of forces. It was forced to disband units at TYS."
10,1906,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Tri, an Army in Bud."
10,1906,winter,England,"In this turn, England's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Edi, a Fleet in Lvp."
10,1906,winter,Russia,"In this turn, Russia's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Stp."
10,1907,spring,Germany,"In this turn, Germany's strategy involved aggression, consolidation. However, its attempted attacks on Mun (from Russia) were repelled. It projected power by providing key support for England's efforts."
10,1907,spring,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Nap (from Italy) were repelled. The nation expanded into neutral territories, claiming Ser, Rum."
10,1907,spring,England,"In this turn, England's strategy involved expansion. The nation expanded into neutral territories, claiming Tun, NAO, MAO, Nwy, TYS, WES. Logistically, it executed important convoys, including moving an army from Edi to Nwy."
10,1907,spring,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Ber (from Germany) were repelled. The nation expanded into neutral territories, claiming Bul, Pru, BOT."
10,1907,fall,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming NWG, Fin, TYS, Nwy, WES, Naf, Tus."
10,1907,fall,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Nap (from Italy) were repelled. The nation expanded into neutral territories, claiming Bul."
10,1907,fall,Germany,"In this turn, Germany's strategy involved aggression, consolidation. It launched successful assaults, capturing Mun (from Russia)."
10,1907,fall,Russia,"In this turn, Russia's strategy involved consolidation."
10,1908,spring,Germany,"In this turn, Germany's strategy involved consolidation."
10,1908,spring,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Alb, Rum, Gal."
10,1908,spring,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming WES, Pie, TYS, BAR, Tus."
10,1908,spring,Russia,"In this turn, Russia's strategy involved consolidation."
10,1908,fall,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming BAL, Boh."
10,1908,fall,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Ank (from Russia). However, its attempted attacks on Sev (from Russia) were repelled. The nation expanded into neutral territories, claiming ION, AEG, Ukr."
10,1908,fall,England,"In this turn, England's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Stp (from Russia). However, its attempted attacks on Nap (from Italy) were repelled. The nation expanded into neutral territories, claiming Pie. Logistically, it executed important convoys, including moving an army from Mar to Pie."
10,1908,fall,Russia,"In this turn, Russia's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gal."
10,1908,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber."
10,1908,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Bud, an Army in Vie."
10,1908,winter,England,"In this turn, England's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Lon."
10,1908,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at Gal, Sil."
10,1909,spring,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Vie (from Austria) were repelled. The nation expanded into neutral territories, claiming Sil."
10,1909,spring,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing War (from Russia). The nation expanded into neutral territories, claiming Arm, ADR, Gal."
10,1909,spring,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming MAO. It projected power by providing key support for Germany's efforts, Russia's efforts."
10,1909,spring,Russia,"In this turn, Russia's strategy involved consolidation."
10,1909,fall,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Pru."
10,1909,fall,Austria,"In this turn, Austria's strategy involved aggression, consolidation. It launched successful assaults, capturing Smy (from Russia). However, its attempted attacks on Sev (from Russia) were repelled. It projected power by providing key support for Russia's efforts."
10,1909,fall,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming ENG."
10,1909,fall,Russia,"In this turn, Russia's strategy involved consolidation."
10,1909,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Tri, an Army in Bud."
10,1909,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber."
10,1909,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at BOT."
10,1910,spring,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing War (from Russia). The nation expanded into neutral territories, claiming Sil."
10,1910,spring,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Sev (from Russia). The nation expanded into neutral territories, claiming AEG."
10,1910,spring,England,"In this turn, England's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Rom (from Austria) were repelled. The nation expanded into neutral territories, claiming NTH, NWG. It projected power by providing key support for Russia's efforts."
10,1910,spring,Russia,"In this turn, Russia's strategy involved holding positions."
10,1910,fall,Germany,"In this turn, Germany's strategy involved consolidation. It projected power by providing key support for Russia's efforts."
10,1910,fall,Austria,"In this turn, Austria's strategy involved consolidation. It projected power by providing key support for Russia's efforts."
10,1910,fall,England,"In this turn, England's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Rom (from Austria) were repelled. The nation expanded into neutral territories, claiming Nwy, NAO. It projected power by providing key support for Russia's efforts. Logistically, it executed important convoys, including moving an army from Lon to Nwy."
10,1910,fall,Russia,"In this turn, Russia's strategy involved consolidation."
10,1910,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber."
10,1910,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at Lvn."
11,1901,spring,Turkey,"In this turn, Turkey's strategy involved expansion. The nation expanded into neutral territories, claiming Bul."
11,1901,spring,Italy,"In this turn, Italy's strategy involved aggression, expansion. However, its attempted attacks on Tri (from Austria) were repelled. The nation expanded into neutral territories, claiming ION, Apu."
11,1901,spring,France,"In this turn, France's strategy involved expansion. The nation expanded into neutral territories, claiming Gas, Spa, ENG."
11,1901,spring,Austria,"In this turn, Austria's strategy involved aggression, expansion. However, its attempted attacks on Ven (from Italy) were repelled. The nation expanded into neutral territories, claiming Ser."
11,1901,spring,Germany,"In this turn, Germany's strategy involved expansion. The nation expanded into neutral territories, claiming Ruh, Den."
11,1901,spring,England,"In this turn, England's strategy involved expansion. The nation expanded into neutral territories, claiming NWG, NTH."
11,1901,spring,Russia,"In this turn, Russia's strategy involved expansion. The nation expanded into neutral territories, claiming Ukr, BOT."
11,1901,fall,Turkey,"In this turn, Turkey's strategy involved expansion. The nation expanded into neutral territories, claiming BLA."
11,1901,fall,England,"In this turn, England's strategy involved expansion. The nation expanded into neutral territories, claiming Nwy, Yor."
11,1901,fall,France,"In this turn, France's strategy involved expansion. The nation expanded into neutral territories, claiming Por, Spa, Bel."
11,1901,fall,Austria,"In this turn, Austria's strategy involved aggression, expansion. However, its attempted attacks on Ven (from Italy) were repelled. The nation expanded into neutral territories, claiming Gal."
11,1901,fall,Germany,"In this turn, Germany's strategy involved expansion. The nation expanded into neutral territories, claiming Hol."
11,1901,fall,Italy,"In this turn, Italy's strategy involved aggression, expansion. However, its attempted attacks on Tri (from Austria) were repelled. The nation expanded into neutral territories, claiming Tun. Logistically, it executed important convoys, including moving an army from Apu to Tun."
11,1901,fall,Russia,"In this turn, Russia's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Rum."
11,1901,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Smy."
11,1901,winter,Italy,"In this turn, Italy's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Nap."
11,1901,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Bre, a Fleet in Mar, an Army in Par."
11,1901,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Bud."
11,1901,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber, a Fleet in Kie."
11,1901,winter,England,"In this turn, England's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Edi."
11,1901,winter,Russia,"In this turn, Russia's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Stp."
11,1902,spring,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Sev (from Russia) were repelled. The nation expanded into neutral territories, claiming AEG."
11,1902,spring,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming NTH."
11,1902,spring,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Pic, LYO, Spa, ENG."
11,1902,spring,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Alb, Ukr."
11,1902,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Pru, Sil, Swe, HEL."
11,1902,spring,Italy,"In this turn, Italy's strategy involved expansion. The nation expanded into neutral territories, claiming Pie, TYS, Gre. Logistically, it executed important convoys, including moving an army from Tun to Gre."
11,1902,spring,Russia,"In this turn, Russia's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Fin, Gal."
11,1902,fall,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Rum. Logistically, it executed important convoys, including moving an army from Con to Rum."
11,1902,fall,Italy,"In this turn, Italy's strategy involved expansion. The nation expanded into neutral territories, claiming EAS, Tus."
11,1902,fall,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Pie."
11,1902,fall,Austria,"In this turn, Austria's strategy involved aggression, consolidation. It launched successful assaults, capturing War (from Russia)."
11,1902,fall,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming NTH."
11,1902,fall,England,"In this turn, England's strategy involved consolidation."
11,1902,fall,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Vie (from Austria) were repelled. The nation expanded into neutral territories, claiming Swe, Lvn."
11,1902,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Smy."
11,1902,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Vie."
11,1902,winter,Italy,"In this turn, Italy's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Rom."
11,1902,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at Swe."
11,1903,spring,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Sev (from Russia). The nation expanded into neutral territories, claiming EAS."
11,1903,spring,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming NTH."
11,1903,spring,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Wal. Logistically, it executed important convoys, including moving an army from Pic to Wal."
11,1903,spring,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gre."
11,1903,spring,Germany,"In this turn, Germany's strategy involved expansion. The nation expanded into neutral territories, claiming Lvn. It projected power by providing key support for Austria's efforts. Logistically, it executed important convoys, including moving an army from Hol to Yor."
11,1903,spring,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming ION."
11,1903,spring,Russia,"In this turn, Russia's strategy involved consolidation."
11,1903,fall,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming ION, Rum. It projected power by providing key support for Austria's efforts."
11,1903,fall,England,"In this turn, England's strategy involved expansion. The nation expanded into neutral territories, claiming HEL, SKA."
11,1903,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Lon (from England). The nation expanded into neutral territories, claiming Tyr, Pie."
11,1903,fall,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Mos (from Russia). The nation expanded into neutral territories, claiming Gal."
11,1903,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing War (from Austria). The nation expanded into neutral territories, claiming Swe."
11,1903,fall,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Tus."
11,1903,fall,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Smy (from Turkey) were repelled. The nation expanded into neutral territories, claiming Lvn, Ukr."
11,1903,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Con."
11,1903,winter,England,"In this turn, England's strategy involved a reduction of forces. It was forced to disband units at SKA."
11,1903,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Mar."
11,1903,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Vie."
11,1903,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber, an Army in Mun."
11,1903,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at Lvn, BOT, Arm."
11,1904,spring,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Mos (from Austria) were repelled. The nation expanded into neutral territories, claiming BLA, Gre."
11,1904,spring,England,"In this turn, England's strategy involved aggression. However, its attempted attacks on Lon (from France) were repelled."
11,1904,spring,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Ven (from Italy). The nation expanded into neutral territories, claiming NTH, WES."
11,1904,spring,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Sev (from Russia) were repelled. The nation expanded into neutral territories, claiming Rum."
11,1904,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Nwy, Lvn."
11,1904,spring,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming ION."
11,1904,spring,Russia,"In this turn, Russia's strategy involved expansion. The nation expanded into neutral territories, claiming Gal."
11,1904,fall,Turkey,"In this turn, Turkey's strategy involved consolidation."
11,1904,fall,England,"In this turn, England's strategy involved holding positions."
11,1904,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Edi (from England) were repelled. The nation expanded into neutral territories, claiming IRI. It projected power by providing key support for Italy's efforts."
11,1904,fall,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Sev (from Russia) were repelled. The nation expanded into neutral territories, claiming Ser."
11,1904,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Stp (from Russia). The nation expanded into neutral territories, claiming Sil."
11,1904,fall,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Tun."
11,1904,fall,Russia,"In this turn, Russia's strategy involved consolidation."
11,1904,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber, a Fleet in Kie."
11,1904,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at Gal."
11,1904,winter,Italy,"In this turn, Italy's strategy involved a reduction of forces. It was forced to disband units at Tus."
11,1904,winter,England,"In this turn, England's strategy involved a reduction of forces. It was forced to disband units at HEL."
11,1904,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Bre."
11,1905,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Bul. It projected power by providing key support for Russia's efforts, Austria's efforts."
11,1905,spring,England,"In this turn, England's strategy involved consolidation."
11,1905,spring,France,"In this turn, France's strategy involved aggression, expansion. However, its attempted attacks on Lvp (from England), Ven (from Italy) were repelled. The nation expanded into neutral territories, claiming LYO, Yor, Apu, MAO."
11,1905,spring,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Alb, Gal, Ukr, Rum."
11,1905,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Bel, Fin, NTH, Bur, Den."
11,1905,spring,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming WES."
11,1905,fall,Turkey,"In this turn, Turkey's strategy involved consolidation."
11,1905,fall,England,"In this turn, England's strategy involved consolidation."
11,1905,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Ven (from Italy). However, its attempted attacks on Mun (from Germany) were repelled. The nation expanded into neutral territories, claiming ENG."
11,1905,fall,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Sev (from Russia). The nation expanded into neutral territories, claiming ION, Rum."
11,1905,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Par (from France). However, its attempted attacks on Lon (from France) were repelled. The nation expanded into neutral territories, claiming HEL, Hol."
11,1905,fall,Italy,"In this turn, Italy's strategy involved consolidation."
11,1905,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Vie."
11,1905,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber, a Fleet in Kie."
11,1905,winter,France,"In this turn, France's strategy involved a reduction of forces. It was forced to disband units at Yor."
11,1906,spring,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Sev (from Austria) were repelled. The nation expanded into neutral territories, claiming AEG, EAS."
11,1906,spring,England,"In this turn, England's strategy involved expansion. The nation expanded into neutral territories, claiming Yor."
11,1906,spring,France,"In this turn, France's strategy involved aggression, expansion. However, its attempted attacks on Tri (from Austria) were repelled. The nation expanded into neutral territories, claiming Spa, Pie, MAO, ENG."
11,1906,spring,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gre."
11,1906,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gas, Bur, Bel, Ruh, NWG, BAL."
11,1906,spring,Italy,"In this turn, Italy's strategy involved expansion. The nation expanded into neutral territories, claiming TYS."
11,1906,fall,Turkey,"In this turn, Turkey's strategy involved aggression, expansion. However, its attempted attacks on Sev (from Austria) were repelled. The nation expanded into neutral territories, claiming Ser."
11,1906,fall,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming ION."
11,1906,fall,France,"In this turn, France's strategy involved aggression, consolidation. It launched successful assaults, capturing Vie (from Austria). It projected power by providing key support for England's efforts."
11,1906,fall,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Bul."
11,1906,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Bre (from France) were repelled. The nation expanded into neutral territories, claiming Bur, Den, Ruh."
11,1906,fall,England,"In this turn, England's strategy involved holding positions."
11,1906,winter,Austria,"In this turn, Austria's strategy involved a reduction of forces. It was forced to disband units at Mos."
11,1906,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Bre."
11,1907,spring,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Sev (from Austria) were repelled. The nation expanded into neutral territories, claiming AEG, Gre."
11,1907,spring,Italy,"In this turn, Italy's strategy involved expansion. The nation expanded into neutral territories, claiming Alb, Apu, ION."
11,1907,spring,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Boh."
11,1907,spring,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Ven (from France). The nation expanded into neutral territories, claiming Ser."
11,1907,spring,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Bre (from France) were repelled. The nation expanded into neutral territories, claiming Pic, Bur, Nwy, NTH, Tyr, Gal."
11,1907,spring,England,"In this turn, England's strategy involved holding positions."
11,1907,fall,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Bul. Logistically, it executed important convoys, including moving an army from Arm to Bul."
11,1907,fall,England,"In this turn, England's strategy involved consolidation."
11,1907,fall,France,"In this turn, France's strategy involved aggression, consolidation. However, its attempted attacks on Mun (from Germany) were repelled."
11,1907,fall,Austria,"In this turn, Austria's strategy involved consolidation."
11,1907,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Bre (from France), Vie (from France). The nation expanded into neutral territories, claiming ENG, Cly, Pie. Logistically, it executed important convoys, including moving an army from Nwy to Cly."
11,1907,fall,Italy,"In this turn, Italy's strategy involved aggression, consolidation. It launched successful assaults, capturing Ven (from France). It projected power by providing key support for France's efforts."
11,1907,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Mun, a Fleet in Kie."
11,1907,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Bud."
11,1907,winter,Italy,"In this turn, Italy's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Nap."
11,1907,winter,France,"In this turn, France's strategy involved a reduction of forces. It was forced to disband units at Wal, Lon."
11,1908,spring,Turkey,"In this turn, Turkey's strategy involved consolidation."
11,1908,spring,Italy,"In this turn, Italy's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Tri (from Austria). The nation expanded into neutral territories, claiming Alb. Logistically, it executed important convoys, including moving an army from Nap to Alb."
11,1908,spring,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Sil."
11,1908,spring,Austria,"In this turn, Austria's strategy involved consolidation."
11,1908,spring,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Edi (from England). However, its attempted attacks on Mar (from France) were repelled. The nation expanded into neutral territories, claiming Gas, IRI, Gal, Yor, NTH, Hol."
11,1908,spring,England,"In this turn, England's strategy involved holding positions."
11,1908,fall,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Rum, Bul."
11,1908,fall,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Ser. It projected power by providing key support for Austria's efforts."
11,1908,fall,France,"In this turn, France's strategy involved aggression, expansion. However, its attempted attacks on Bre (from Germany), Mun (from Germany) were repelled. The nation expanded into neutral territories, claiming Por."
11,1908,fall,Austria,"In this turn, Austria's strategy involved consolidation."
11,1908,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Mar (from France), Lvp (from England), Lon (from France). The nation expanded into neutral territories, claiming Bur, ENG, Bel, NAO."
11,1908,fall,England,"In this turn, England's strategy involved holding positions."
11,1908,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ank."
11,1908,winter,Italy,"In this turn, Italy's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Nap, an Army in Rom."
11,1908,winter,France,"In this turn, France's strategy involved a reduction of forces. It was forced to disband units at Sil."
11,1908,winter,Austria,"In this turn, Austria's strategy involved a reduction of forces. It was forced to disband units at ADR, Ukr."
11,1908,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber, a Fleet in Kie."
11,1908,winter,England,"In this turn, England's strategy involved a reduction of forces. It was forced to disband units at Wal."
11,1909,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Arm. It projected power by providing key support for Austria's efforts."
11,1909,spring,Italy,"In this turn, Italy's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Tri (from Austria). The nation expanded into neutral territories, claiming ADR, Tun, TYS."
11,1909,spring,Austria,"In this turn, Austria's strategy involved aggression. It launched successful assaults, capturing War (from Germany), Vie (from Germany)."
11,1909,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming IRI, NTH, MAO, ENG, Sil, Tyr, Ukr, BAL."
11,1909,spring,France,"In this turn, France's strategy involved consolidation."
11,1909,fall,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Sev (from Austria). The nation expanded into neutral territories, claiming Bul."
11,1909,fall,Italy,"In this turn, Italy's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Tri (from Austria). The nation expanded into neutral territories, claiming Tyr, WES, Tus. It projected power by providing key support for Austria's efforts."
11,1909,fall,Austria,"In this turn, Austria's strategy involved aggression, consolidation. It launched successful assaults, capturing Stp (from Germany)."
11,1909,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Mos (from Austria) were repelled. The nation expanded into neutral territories, claiming Nwy, Bur, MAO, Spa, BOT, Sil, Pru. Logistically, it executed important convoys, including moving an army from Edi to Nwy."
11,1909,fall,France,"In this turn, France's strategy involved consolidation."
